MSG	9046710 TRIAL 7 START
MSG	9049593 DRIFTCORRECT LR LEFT  at 960,540  OFFSET 0.75 deg.  0.3,34.1 pix.
MSG	9049593 DRIFTCORRECT LR RIGHT at 960,540  OFFSET 0.19 deg.  -6.8,6.0 pix.
MSG	9050363 RECCFG P 500 2 1 
MSG	9050363 GAZE_COORDS 0.00 0.00 1919.00 1079.00
START	9050364 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	P	FILTER	2
MSG	9050364 !MODE RECORD P 500 2 1
9050364	 1023.4	  672.4	  855.0	 1093.6	  534.0	 1894.0	.
9050366	 1024.0	  667.2	  863.0	 1094.3	  532.5	 1900.0	.
9050368	 1023.2	  665.4	  871.0	 1094.3	  531.0	 1902.0	.
9050370	 1022.5	  663.0	  883.0	 1094.8	  526.6	 1920.0	.
9050372	 1022.7	  656.8	  900.0	 1095.8	  522.2	 1930.0	.
9050374	 1022.9	  653.1	  906.0	 1095.9	  521.5	 1931.0	.
SFIX R   9050376
9050376	 1023.2	  644.9	  927.0	 1096.7	  518.0	 1940.0	.
9050378	 1023.5	  640.7	  942.0	 1096.8	  517.7	 1943.0	.
SFIX L   9050380
9050380	 1023.6	  639.4	  948.0	 1097.1	  517.4	 1953.0	.
9050382	 1023.8	  638.1	  954.0	 1097.9	  514.5	 1954.0	.
9050384	 1023.4	  637.7	  958.0	 1097.7	  513.8	 1958.0	.
9050386	 1023.1	  634.9	  962.0	 1098.2	  513.4	 1958.0	.
9050388	 1022.0	  631.9	  967.0	 1098.1	  513.1	 1959.0	.
9050390	 1021.6	  631.3	  978.0	 1098.0	  511.3	 1971.0	.
9050392	 1021.6	  630.8	  986.0	 1097.8	  511.0	 1975.0	.
9050394	 1022.0	  624.2	  999.0	 1097.4	  506.7	 1978.0	.
9050396	 1022.5	  615.1	 1024.0	 1096.8	  504.0	 1981.0	.
9050398	 1024.3	  610.1	 1031.0	 1096.5	  503.4	 1988.0	.
9050400	 1025.9	  608.3	 1031.0	 1095.9	  498.2	 1992.0	.
9050402	 1027.3	  604.2	 1034.0	 1096.0	  495.6	 1995.0	.
9050404	 1028.5	  604.2	 1034.0	 1096.3	  495.2	 1998.0	.
9050406	 1028.0	  603.4	 1035.0	 1096.5	  494.7	 2001.0	.
9050408	 1027.6	  602.1	 1035.0	 1096.8	  494.2	 2004.0	.
9050410	 1027.6	  600.9	 1035.0	 1096.8	  492.3	 2006.0	.
9050412	 1027.3	  596.8	 1036.0	 1096.9	  490.4	 2007.0	.
9050414	 1026.7	  596.2	 1038.0	 1097.1	  490.1	 2009.0	.
9050416	 1025.7	  595.4	 1041.0	 1097.3	  490.0	 2014.0	.
9050418	 1025.1	  595.3	 1044.0	 1097.3	  489.3	 2014.0	.
9050420	 1024.6	  593.8	 1049.0	 1098.3	  488.6	 2014.0	.
9050422	 1023.5	  592.5	 1051.0	 1098.6	  488.0	 2015.0	.
9050424	 1023.3	  590.6	 1053.0	 1098.9	  486.7	 2017.0	.
9050426	 1023.0	  588.5	 1067.0	 1099.7	  486.3	 2017.0	.
9050428	 1022.8	  585.0	 1075.0	 1100.0	  485.8	 2017.0	.
9050430	 1022.4	  584.2	 1077.0	 1099.9	  484.2	 2022.0	.
