9077172,0,0,951.4,564.6,1493.0,966.4,521.8,1989.0
9077174,0,0,951.2,564.7,1493.0,966.4,522.0,1989.0
9077176,0,0,951.4,564.7,1493.0,966.3,522.1,1990.0
9077178,0,0,950.9,564.7,1494.0,966.4,522.0,1990.0
9077180,0,0,950.8,567.0,1496.0,966.7,522.4,1990.0
9077182,0,0,950.5,567.1,1496.0,966.3,522.8,1991.0
9077184,0,0,950.7,567.4,1496.0,966.6,523.8,1991.0
9077186,0,0,950.5,567.3,1496.0,966.4,523.8,1993.0
9077188,0,0,950.3,567.5,1496.0,966.4,523.9,1992.0
9077190,0,0,949.5,567.8,1496.0,966.4,524.3,1991.0
9077192,0,0,950.3,568.3,1495.0,966.4,524.8,1990.0
9077194,0,0,950.9,569.8,1495.0,966.6,525.0,1990.0
9077196,0,0,950.5,569.9,1495.0,966.7,525.3,1989.0
9077198,0,0,950.3,570.4,1493.0,966.8,526.2,1989.0
9077200,0,0,950.2,571.4,1493.0,967.8,526.3,1989.0
9077202,0,0,950.1,571.5,1493.0,968.1,526.4,1989.0
9077204,0,0,950.1,571.5,1493.0,968.4,527.1,1988.0
9077206,0,0,949.3,571.8,1493.0,968.5,527.9,1988.0
9077208,0,0,949.1,572.1,1493.0,970.0,528.1,1989.0
9077210,0,0,949.0,573.1,1492.0,970.4,528.5,1989.0
9077212,0,0,948.9,574.1,1492.0,971.0,529.5,1990.0
9077214,0,0,949.1,575.1,1491.0,970.9,529.9,1991.0
9077216,0,0,949.5,575.5,1490.0,970.9,529.8,1992.0
9077218,0,0,950.2,576.0,1490.0,970.8,529.7,1993.0
9077220,0,0,950.0,576.0,1490.0,970.8,529.4,1994.0
9077222,0,0,949.8,576.0,1489.0,971.9,529.4,1997.0
9077224,0,0,949.0,576.7,1488.0,972.4,529.4,1997.0
9077226,0,0,949.3,577.4,1488.0,972.7,529.5,1998.0
9077228,0,0,949.5,579.5,1482.0,972.8,529.6,1998.0
9077230,0,0,949.0,580.0,1482.0,972.8,530.0,1998.0
9077232,0,0,949.2,580.4,1482.0,973.0,530.2,1998.0
9077234,0,0,949.1,581.2,1481.0,973.1,530.5,1998.0
9077236,0,0,949.1,581.8,1481.0,974.2,530.5,2000.0
9077238,0,0,950.0,582.4,1477.0,974.8,531.9,2000.0
9077240,0,0,951.0,582.7,1474.0,975.5,532.2,2000.0
9077242,0,0,954.4,585.0,1474.0,979.4,532.6,2000.0
9077244,0,0,959.7,587.0,1470.0,984.0,533.2,2000.0
9077246,0,0,964.3,587.8,1468.0,992.1,533.2,2002.0
9077248,0,0,967.6,588.3,1467.0,998.5,532.9,2004.0
9077250,0,0,974.9,589.1,1465.0,1004.6,532.8,2005.0
9077252,0,0,976.3,589.3,1463.0,1005.8,532.7,2006.0
9077254,0,0,977.7,586.9,1463.0,1006.0,529.0,2008.0
9077256,0,0,979.0,584.5,1463.0,1006.3,527.1,2011.0
9077258,0,0,979.8,581.6,1469.0,1005.3,520.9,2011.0
9077260,0,0,979.7,578.6,1475.0,1004.9,520.4,2012.0
9077262,0,0,979.7,578.1,1474.0,1004.5,520.5,2013.0
9077264,0,0,979.7,577.6,1474.0,1004.1,520.5,2013.0
9077266,0,0,980.2,576.6,1473.0,1003.9,519.7,2013.0
9077268,0,0,979.8,577.3,1473.0,1003.7,519.7,2013.0
9077270,0,0,979.5,577.7,1473.0,1001.6,519.8,2013.0
9077272,0,0,978.3,577.9,1473.0,1001.7,519.3,2014.0
9077274,0,0,977.9,578.2,1473.0,1001.6,518.7,2016.0
9077276,0,0,977.5,578.1,1473.0,1001.6,518.6,2016.0
9077278,0,0,977.8,578.1,1474.0,1001.5,519.2,2016.0
9077280,0,0,977.5,578.1,1473.0,1001.5,519.3,2017.0
9077282,0,0,977.3,578.2,1474.0,1001.7,519.4,2017.0
9077284,0,0,976.5,578.3,1474.0,1001.7,520.3,2017.0
9077286,0,0,975.9,578.4,1474.0,1001.8,520.4,2017.0
9077288,0,1,976.3,578.7,1474.0,1001.8,520.2,2017.0
9077290,0,1,975.7,579.3,1474.0,1001.6,520.2,2017.0
9077292,0,1,975.0,579.4,1474.0,1001.2,520.3,2017.0
9077294,0,1,975.7,579.3,1475.0,1001.2,520.5,2016.0
9077296,0,1,975.1,579.3,1476.0,1001.1,520.1,2018.0
9077298,0,1,975.3,579.5,1477.0,1001.1,519.8,2019.0
9077300,0,1,975.5,579.4,1478.0,1000.9,519.7,2022.0
9077302,0,1,974.1,579.6,1478.0,1000.8,519.9,2022.0
9077304,0,1,973.9,579.3,1478.0,999.7,520.3,2021.0
9077306,0,1,973.8,579.5,1479.0,999.6,520.4,2020.0
9077308,0,1,973.5,579.8,1478.0,999.7,520.6,2020.0
9077310,0,1,973.4,580.6,1477.0,999.7,520.7,2019.0
9077312,0,1,973.3,579.9,1477.0,999.8,521.0,2019.0
9077314,0,1,973.4,580.6,1477.0,999.9,521.1,2019.0
9077316,0,1,973.4,580.4,1478.0,1000.1,521.4,2020.0
9077318,0,1,973.0,580.3,1478.0,1000.4,521.3,2021.0
9077320,0,1,972.5,580.3,1478.0,1000.1,521.3,2021.0
