MSG	9094540 TRIAL 11 START
MSG	9096527 DRIFTCORRECT LR LEFT  at 960,540  OFFSET 0.69 deg.  -30.8,15.0 pix.
MSG	9096527 DRIFTCORRECT LR RIGHT at 960,540  OFFSET 0.34 deg.  -16.9,3.7 pix.
MSG	9097288 RECCFG P 500 2 1 
MSG	9097288 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	9097289 !MODE RECORD P 500 2 1
START	9097290 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	P	FILTER	2
9097290	  968.3	  559.8	 1327.0	  983.1	  535.9	 1959.0	.
9097292	  968.4	  559.9	 1326.0	  983.3	  535.5	 1959.0	.
9097294	  968.5	  560.1	 1325.0	  983.3	  535.2	 1959.0	.
9097296	  968.4	  560.8	 1325.0	  983.1	  535.3	 1959.0	.
SFIX L   9097298
SFIX R   9097298
9097298	  968.6	  560.4	 1326.0	  982.6	  535.0	 1959.0	.
9097300	  968.7	  560.0	 1328.0	  982.7	  534.7	 1959.0	.
9097302	  968.4	  559.9	 1328.0	  982.4	  534.7	 1959.0	.
9097304	  968.7	  559.8	 1328.0	  982.6	  534.7	 1959.0	.
9097306	  968.6	  559.9	 1324.0	  982.3	  535.1	 1958.0	.
9097308	  968.9	  559.5	 1324.0	  982.8	  535.4	 1958.0	.
9097310	  968.9	  559.4	 1324.0	  982.6	  534.5	 1958.0	.
9097312	  968.7	  559.3	 1324.0	  982.8	  534.3	 1957.0	.
9097314	  968.7	  559.2	 1325.0	  982.3	  534.2	 1958.0	.
9097316	  969.0	  559.0	 1328.0	  982.5	  533.6	 1958.0	.
9097318	  968.5	  559.2	 1327.0	  981.9	  533.8	 1961.0	.
9097320	  968.9	  559.3	 1327.0	  981.6	  533.7	 1961.0	.
9097322	  968.7	  559.4	 1327.0	  980.9	  533.7	 1960.0	.
9097324	  969.2	  559.5	 1327.0	  981.0	  533.9	 1960.0	.
9097326	  969.2	  559.5	 1325.0	  981.1	  533.9	 1960.0	.
9097328	  969.6	  559.3	 1324.0	  981.3	  533.9	 1960.0	.
9097330	  969.4	  559.6	 1324.0	  981.1	  533.8	 1960.0	.
9097332	  969.6	  559.9	 1324.0	  981.5	  534.2	 1960.0	.
9097334	  969.4	  560.1	 1325.0	  981.4	  534.0	 1961.0	.
9097336	  969.1	  559.9	 1324.0	  981.5	  533.8	 1961.0	.
9097338	  968.9	  559.9	 1324.0	  981.4	  533.0	 1961.0	.
9097340	  969.0	  559.9	 1324.0	  981.6	  532.9	 1962.0	.
9097342	  969.1	  559.6	 1324.0	  980.7	  533.4	 1962.0	.
9097344	  969.4	  559.6	 1324.0	  981.1	  532.9	 1962.0	.
9097346	  968.4	  559.5	 1325.0	  980.9	  532.8	 1962.0	.
9097348	  968.3	  559.2	 1327.0	  981.5	  532.7	 1962.0	.
9097350	  967.8	  559.0	 1327.0	  981.6	  532.4	 1961.0	.
9097352	  968.1	  558.8	 1327.0	  982.0	  532.1	 1960.0	.
9097354	  968.1	  558.6	 1327.0	  981.8	  531.5	 1960.0	.
9097356	  968.6	  557.6	 1325.0	  982.1	  531.4	 1960.0	.
9097358	  968.6	  557.4	 1325.0	  982.2	  531.3	 1961.0	.
9097360	  969.0	  557.3	 1325.0	  982.3	  531.3	 1961.0	.
9097362	  968.9	  557.3	 1325.0	  982.2	  531.2	 1961.0	.
9097364	  969.0	  558.1	 1325.0	  982.4	  531.6	 1962.0	.
9097366	  969.0	  557.9	 1326.0	  982.2	  531.8	 1964.0	.
9097368	  967.9	  557.9	 1326.0	  982.6	  531.9	 1964.0	.
9097370	  967.7	  557.9	 1325.0	  982.7	  531.9	 1965.0	.
9097372	  967.9	  557.9	 1325.0	  982.8	  531.8	 1965.0	.
9097374	  968.0	  558.0	 1323.0	  982.7	  531.3	 1964.0	.
9097376	  968.1	  558.1	 1323.0	  982.7	  531.6	 1963.0	.
9097378	  968.1	  558.4	 1324.0	  982.7	  531.2	 1963.0	.
9097380	  968.2	  558.5	 1324.0	  982.8	  531.2	 1963.0	.
9097382	  968.3	  558.6	 1324.0	  982.9	  531.1	 1961.0	.
9097384	  968.4	  558.4	 1325.0	  983.2	  531.0	 1959.0	.
9097386	  968.5	  558.1	 1324.0	  983.0	  530.7	 1959.0	.
9097388	  968.8	  558.3	 1325.0	  983.2	  530.8	 1959.0	.
9097390	  968.7	  558.2	 1326.0	  983.2	  530.6	 1959.0	.
9097392	  968.9	  558.3	 1326.0	  983.6	  530.4	 1960.0	.
9097394	  968.5	  558.4	 1327.0	  983.5	  530.4	 1959.0	.
9097396	  969.2	  558.7	 1327.0	  983.7	  530.6	 1959.0	.
9097398	  969.7	  558.8	 1325.0	  983.7	  530.6	 1959.0	.
MSG	9097400 Start Recording with 2
MSG	9097400 SYNCTIME
9097400	  969.9	  558.7	 1325.0	  983.8	  530.7	 1958.0	.
9097402	  969.9	  558.5	 1325.0	  983.9	  530.6	 1958.0	.
MSG	9097403 DSP: FIXATION
9097404	  970.0	  558.9	 1324.0	  984.0	  530.7	 1956.0	.
9097406	  969.3	  558.6	 1322.0	  983.7	  530.6	 1956.0	.
