9146426,0,0,1456.8,934.9,821.0,1558.7,794.3,1813.0
9146428,0,0,1456.0,938.5,821.0,1555.4,798.3,1809.0
9146430,0,0,1455.4,943.4,822.0,1554.0,800.6,1806.0
9146432,0,0,1452.8,944.8,820.0,1545.1,805.3,1801.0
9146434,0,0,1449.4,949.0,818.0,1543.7,808.8,1797.0
9146436,0,0,1440.4,949.4,817.0,1543.6,810.0,1795.0
9146438,0,0,1440.0,950.5,817.0,1539.7,813.4,1795.0
9146440,0,0,1433.2,951.3,817.0,1538.2,813.4,1793.0
9146442,0,0,1428.8,951.8,816.0,1536.8,813.5,1791.0
9146444,0,0,1425.6,951.8,815.0,1531.0,813.9,1791.0
9146446,0,0,1416.9,951.2,813.0,1526.1,814.3,1791.0
9146448,0,0,1413.4,950.9,812.0,1520.7,814.9,1784.0
9146450,0,0,1410.0,951.2,812.0,1513.9,815.7,1781.0
9146452,0,0,1399.0,950.9,812.0,1510.0,817.1,1779.0
9146454,0,0,1398.9,952.2,808.0,1506.2,817.5,1775.0
9146456,0,0,1396.5,953.0,805.0,1504.8,818.2,1772.0
9146458,0,0,1393.3,954.8,798.0,1500.4,819.1,1764.0
9146460,0,0,1384.2,958.7,784.0,1500.2,819.3,1748.0
9146462,0,0,1380.4,962.5,775.0,1494.3,819.6,1744.0
9146464,0,0,1377.1,970.2,760.0,1485.1,821.3,1740.0
9146466,0,0,1369.4,974.4,746.0,1475.9,823.1,1720.0
9146468,0,0,1348.4,981.4,726.0,1465.1,826.3,1707.0
9146470,0,0,1340.8,983.8,720.0,1453.6,836.1,1679.0
9146472,0,0,1329.5,989.1,701.0,1447.8,850.0,1643.0
9146474,0,0,1327.2,997.6,678.0,1443.4,854.5,1622.0
9146476,0,0,1319.0,1017.4,633.0,1439.3,864.2,1609.0
9146478,0,0,1311.5,1023.2,617.0,1422.8,882.5,1554.0
9146480,0,0,1309.0,1025.6,591.0,1407.1,899.5,1488.0
