1,102,1.771273
2,102,1.9506366
3,100,1.7653519
4,102,1.6859572
5,100,1.7904639
6,100,1.7007634
7,100,1.7616596
8,102,1.7552432
9,100,1.8052975
10,102,1.4210943
11,100,1.3005865
12,102,1.4207789
13,102,1.3555728
14,102,1.4803844
15,102,1.3610402
16,102,1.6152173
17,102,1.3607302
18,102,1.7702159
19,100,1.190421
20,102,1.4453928
