9195074,0,0,992.3,643.4,1576.0,1015.5,564.0,1864.0
9195076,0,0,992.3,641.5,1577.0,1015.5,563.9,1866.0
9195078,0,0,991.8,641.4,1581.0,1016.7,563.5,1867.0
9195080,0,0,991.8,641.2,1582.0,1016.9,563.2,1870.0
9195082,0,0,991.9,641.0,1582.0,1017.0,563.3,1870.0
9195084,0,0,991.7,641.2,1582.0,1016.6,563.4,1870.0
9195086,0,0,992.7,641.4,1585.0,1016.4,564.0,1870.0
9195088,0,0,993.1,640.9,1586.0,1016.6,564.5,1869.0
9195090,0,0,993.6,640.8,1588.0,1017.0,564.6,1869.0
9195092,0,0,993.1,640.6,1590.0,1017.1,564.6,1870.0
9195094,0,0,993.0,640.4,1590.0,1017.4,564.5,1871.0
9195096,0,0,992.8,640.2,1590.0,1017.7,564.2,1872.0
9195098,0,0,992.8,639.5,1593.0,1017.9,564.1,1874.0
9195100,0,0,992.0,639.2,1594.0,1018.0,564.0,1874.0
9195102,0,0,991.9,637.8,1599.0,1017.8,564.0,1874.0
9195104,0,0,991.7,636.4,1602.0,1017.7,563.8,1873.0
9195106,0,0,991.7,634.7,1604.0,1017.7,563.6,1873.0
9195108,0,0,991.8,632.6,1610.0,1017.6,563.4,1875.0
9195110,0,0,991.9,629.8,1619.0,1018.6,563.2,1878.0
9195112,0,0,993.1,627.0,1621.0,1018.5,562.6,1880.0
9195114,0,0,993.7,624.7,1623.0,1018.6,562.5,1880.0
9195116,0,0,993.7,624.5,1627.0,1018.6,562.5,1881.0
9195118,0,0,993.2,624.9,1629.0,1018.6,562.2,1881.0
9195120,0,0,993.5,625.1,1629.0,1018.4,562.3,1881.0
9195122,0,0,994.0,625.9,1629.0,1018.5,562.4,1881.0
9195124,0,0,993.2,626.0,1627.0,1018.5,562.9,1881.0
9195126,0,0,992.5,626.1,1626.0,1018.3,562.9,1881.0
9195128,0,0,991.1,625.9,1626.0,1018.4,562.9,1881.0
9195130,0,0,990.9,625.7,1627.0,1018.5,563.1,1881.0
9195132,0,0,991.0,624.5,1638.0,1018.5,563.2,1881.0
9195134,0,0,991.5,622.9,1639.0,1018.4,563.3,1881.0
9195136,0,0,992.2,618.4,1654.0,1018.6,563.0,1883.0
9195138,0,0,992.3,617.2,1656.0,1018.5,562.7,1886.0
9195140,0,0,992.5,615.8,1656.0,1018.6,562.5,1886.0
9195142,0,0,993.2,614.5,1662.0,1018.9,562.3,1887.0
9195144,0,0,993.4,612.8,1663.0,1018.4,561.3,1887.0
9195146,0,0,993.5,611.2,1663.0,1018.3,561.0,1886.0
9195148,0,0,993.6,610.4,1664.0,1018.2,560.8,1886.0
9195150,0,0,993.6,608.1,1666.0,1017.7,560.1,1886.0
9195152,0,0,993.7,607.5,1669.0,1017.3,559.5,1886.0
9195154,0,0,993.7,607.2,1672.0,1017.4,558.9,1887.0
9195156,0,0,993.4,606.6,1673.0,1017.1,558.2,1888.0
9195158,0,0,993.1,606.4,1675.0,1016.8,558.5,1888.0
9195160,0,0,993.0,606.1,1679.0,1016.9,558.7,1888.0
9195162,0,0,992.8,606.0,1679.0,1016.9,559.6,1888.0
9195164,0,0,992.7,606.0,1678.0,1017.1,559.6,1890.0
9195166,0,0,992.6,606.3,1678.0,1017.0,559.6,1889.0
9195168,0,0,992.9,606.6,1678.0,1017.2,559.3,1889.0
9195170,0,0,992.5,606.7,1680.0,1017.2,559.3,1890.0
9195172,0,0,992.3,606.8,1683.0,1017.5,559.2,1891.0
9195174,0,0,991.6,606.9,1683.0,1016.9,559.5,1891.0
9195176,0,0,991.4,606.9,1683.0,1017.2,559.6,1892.0
9195178,0,0,990.8,606.9,1683.0,1017.4,559.6,1892.0
9195180,0,0,990.7,606.9,1684.0,1017.5,559.6,1893.0
9195182,0,0,990.5,606.8,1685.0,1017.8,559.9,1896.0
9195184,0,0,990.8,606.7,1685.0,1018.0,560.0,1896.0
9195186,0,0,990.9,606.9,1686.0,1018.0,560.0,1896.0
9195188,0,0,991.0,606.5,1686.0,1018.1,560.3,1896.0
9195190,0,0,991.0,606.1,1687.0,1018.1,560.2,1896.0
9195192,0,0,991.8,605.9,1687.0,1018.0,560.1,1897.0
9195194,0,0,991.3,605.8,1688.0,1017.7,560.1,1898.0
9195196,0,0,992.1,605.0,1689.0,1017.8,560.0,1899.0
9195198,0,0,992.7,604.2,1691.0,1017.7,559.9,1899.0
9195200,0,0,993.1,603.2,1697.0,1017.8,559.8,1898.0
9195202,0,1,993.1,600.6,1698.0,1017.6,559.6,1899.0
9195204,0,1,993.4,599.6,1700.0,1017.4,559.4,1900.0
9195206,0,1,993.6,598.6,1703.0,1016.9,558.9,1902.0
9195208,0,1,993.6,596.7,1709.0,1016.5,558.5,1903.0
9195210,0,1,993.5,596.3,1712.0,1015.5,558.4,1904.0
9195212,0,1,993.5,595.9,1712.0,1015.6,558.3,1905.0
9195214,0,1,993.7,594.7,1713.0,1015.6,558.3,1906.0
9195216,0,1,994.1,592.1,1717.0,1015.7,558.1,1906.0
9195218,0,1,994.0,589.5,1721.0,1015.6,558.0,1906.0
9195220,0,1,993.9,588.4,1729.0,1015.7,557.9,1905.0
9195222,0,1,993.7,587.8,1730.0,1015.6,557.4,1905.0
9195224,0,1,994.1,587.1,1732.0,1015.5,556.8,1904.0
9195226,0,1,993.7,587.1,1733.0,1015.3,556.9,1904.0
9195228,0,1,993.8,587.0,1735.0,1015.3,557.0,1904.0
9195230,0,1,993.8,585.4,1734.0,1015.3,557.1,1904.0
9195232,0,1,993.5,585.4,1734.0,1015.5,557.1,1905.0
9195234,0,1,993.3,585.5,1734.0,1015.7,557.7,1906.0
9195236,0,1,993.4,585.6,1734.0,1016.0,558.2,1906.0
9195238,0,1,993.2,587.7,1734.0,1016.0,558.7,1906.0
9195240,0,1,994.1,587.8,1733.0,1016.6,558.5,1906.0
9195242,0,1,994.3,587.6,1733.0,1017.0,558.3,1906.0
9195244,0,1,994.8,587.5,1734.0,1017.2,558.0,1906.0
9195246,0,1,994.6,587.4,1734.0,1017.3,558.0,1908.0
9195248,0,1,994.6,587.5,1735.0,1017.5,558.1,1908.0
9195250,0,1,995.3,587.5,1735.0,1017.5,557.4,1909.0
9195252,0,1,996.2,585.8,1735.0,1017.6,556.9,1909.0
9195254,0,1,997.6,585.4,1737.0,1017.4,556.4,1910.0
9195256,0,1,998.2,585.4,1739.0,1017.6,556.3,1910.0
9195258,0,1,997.7,585.4,1740.0,1017.6,556.1,1911.0
9195260,0,1,998.2,584.9,1741.0,1017.3,555.7,1912.0
9195262,0,1,998.5,584.3,1742.0,1017.3,555.2,1915.0
9195264,0,1,998.5,584.6,1741.0,1017.5,555.0,1915.0
9195266,0,1,998.6,584.6,1740.0,1017.5,554.8,1914.0
