9208498,0,0,970.9,561.3,1376.0,993.9,543.2,2046.0
9208500,0,0,970.5,560.9,1378.0,994.2,542.4,2046.0
9208502,0,0,970.6,561.3,1378.0,994.2,542.6,2044.0
9208504,0,0,970.6,560.8,1376.0,993.9,542.8,2042.0
9208506,0,0,970.4,561.2,1375.0,994.2,543.2,2042.0
9208508,0,0,969.7,560.3,1375.0,993.8,542.8,2042.0
9208510,0,0,970.6,560.4,1375.0,994.0,543.7,2043.0
9208512,0,0,970.5,560.8,1375.0,993.9,543.3,2043.0
9208514,0,0,970.7,562.1,1373.0,994.4,543.7,2043.0
9208516,0,0,970.4,561.7,1373.0,994.5,543.3,2043.0
9208518,0,0,970.1,562.2,1371.0,994.8,543.9,2043.0
9208520,0,0,969.7,562.0,1371.0,994.5,543.5,2043.0
9208522,0,0,969.7,563.0,1371.0,995.8,544.5,2043.0
9208524,0,0,969.5,563.2,1370.0,995.3,543.7,2043.0
9208526,0,0,968.6,563.2,1369.0,995.4,544.1,2043.0
9208528,0,0,968.5,562.5,1365.0,996.2,543.6,2043.0
9208530,0,0,968.6,564.5,1364.0,996.6,543.8,2043.0
9208532,0,0,968.1,565.8,1363.0,996.7,543.2,2042.0
9208534,0,0,968.3,568.0,1362.0,997.7,544.4,2041.0
9208536,0,0,968.0,569.5,1353.0,998.2,544.8,2040.0
9208538,0,0,967.7,570.4,1353.0,998.3,545.7,2040.0
9208540,0,0,967.4,570.6,1353.0,997.9,545.3,2040.0
9208542,0,0,967.7,572.0,1350.0,999.3,545.3,2038.0
9208544,0,0,967.2,571.7,1348.0,999.1,544.7,2039.0
9208546,0,0,967.2,572.0,1349.0,999.2,544.8,2038.0
9208548,0,0,966.1,572.2,1351.0,999.0,544.4,2038.0
9208550,0,0,966.4,572.9,1351.0,999.4,546.0,2038.0
9208552,0,0,966.3,572.9,1351.0,999.6,545.2,2039.0
9208554,0,0,966.6,573.4,1350.0,1001.5,545.1,2040.0
9208556,0,0,966.5,573.6,1349.0,1001.2,544.7,2040.0
9208558,0,0,967.0,574.7,1349.0,1001.3,544.8,2041.0
9208560,0,0,966.7,574.3,1349.0,1001.7,544.7,2044.0
9208562,0,0,966.8,574.3,1349.0,1002.0,544.5,2044.0
9208564,0,0,966.4,574.2,1349.0,1001.5,544.3,2044.0
9208566,0,0,966.5,574.4,1348.0,1001.6,544.3,2044.0
9208568,0,0,966.1,574.1,1348.0,1001.3,544.3,2044.0
9208570,0,0,966.7,573.8,1348.0,1001.3,543.8,2043.0
9208572,0,0,966.1,573.3,1347.0,1001.0,543.1,2044.0
9208574,0,0,965.9,573.2,1346.0,1000.8,541.9,2043.0
9208576,0,0,965.8,573.0,1344.0,1000.5,541.7,2044.0
9208578,0,0,965.6,573.0,1342.0,1001.1,541.5,2044.0
9208580,0,0,965.2,572.8,1342.0,1001.0,541.1,2044.0
9208582,0,0,965.8,572.9,1342.0,1001.1,541.1,2045.0
9208584,0,0,965.1,572.8,1341.0,1000.7,541.0,2046.0
9208586,0,0,964.6,572.7,1341.0,1000.3,539.5,2046.0
9208588,0,0,965.1,572.4,1341.0,1000.0,539.2,2046.0
9208590,0,0,964.8,571.9,1340.0,999.9,538.9,2046.0
9208592,0,0,964.5,571.7,1340.0,999.5,537.7,2045.0
9208594,0,0,965.0,571.5,1340.0,999.3,536.1,2045.0
9208596,0,0,964.8,570.8,1340.0,999.0,535.0,2045.0
9208598,0,0,964.8,570.5,1340.0,999.0,534.8,2044.0
9208600,0,0,964.7,570.3,1340.0,998.9,534.7,2043.0
9208602,0,0,964.6,570.3,1340.0,998.7,534.0,2042.0
9208604,0,0,964.2,569.3,1341.0,998.6,533.4,2042.0
9208606,0,0,964.0,568.5,1341.0,997.9,531.1,2042.0
9208608,0,0,964.2,567.8,1341.0,997.8,531.0,2042.0
9208610,0,0,964.2,567.2,1342.0,997.6,530.9,2042.0
9208612,0,0,964.4,567.1,1342.0,997.8,530.9,2042.0
9208614,0,0,964.4,566.9,1343.0,997.7,530.1,2043.0
9208616,0,0,964.5,565.5,1349.0,997.8,530.0,2042.0
9208618,0,1,964.4,564.1,1356.0,997.6,529.6,2041.0
9208620,0,1,964.4,564.1,1356.0,997.5,529.4,2041.0
9208622,0,1,964.2,563.8,1354.0,996.9,528.8,2041.0
9208624,0,1,964.8,563.4,1354.0,996.7,529.0,2042.0
9208626,0,1,964.8,562.6,1355.0,996.4,528.9,2043.0
9208628,0,1,964.9,562.5,1354.0,996.3,528.8,2042.0
9208630,0,1,964.7,562.1,1354.0,996.2,528.3,2043.0
9208632,0,1,963.7,560.6,1355.0,996.1,528.5,2043.0
9208634,0,1,963.2,561.2,1356.0,995.9,528.3,2044.0
9208636,0,1,962.3,562.0,1356.0,994.9,527.7,2047.0
9208638,0,1,959.7,561.8,1356.0,990.8,527.7,2047.0
9208640,0,1,958.4,561.9,1356.0,989.1,527.8,2045.0
9208642,0,1,956.7,561.7,1358.0,982.5,525.6,2045.0
9208644,0,1,953.2,562.0,1359.0,975.9,526.3,2045.0
9208646,0,1,949.1,556.6,1368.0,973.1,524.8,2041.0
9208648,0,1,945.7,554.8,1366.0,967.7,523.8,2038.0
9208650,0,1,943.1,553.3,1368.0,964.2,522.4,2038.0
9208652,0,1,940.9,552.3,1368.0,963.0,521.6,2037.0
9208654,0,1,936.6,551.8,1368.0,962.6,520.3,2037.0
9208656,0,1,936.9,551.6,1372.0,962.7,520.4,2036.0
9208658,0,1,936.7,551.4,1371.0,961.7,520.1,2037.0
9208660,0,1,937.0,551.5,1371.0,960.8,519.1,2037.0
