9027556,0,0,955.9,538.6,1429.0,949.4,534.7,2134.0
9027558,0,0,955.4,538.4,1428.0,949.4,534.8,2135.0
9027560,0,0,955.3,538.8,1427.0,949.2,534.7,2135.0
9027562,0,0,955.1,538.3,1423.0,949.2,534.5,2136.0
9027564,0,0,955.0,538.0,1423.0,948.9,534.3,2137.0
9027566,0,0,954.8,537.8,1427.0,948.6,534.2,2138.0
9027568,0,0,954.0,537.8,1432.0,948.1,534.2,2140.0
9027570,0,0,953.5,537.3,1432.0,948.2,534.1,2140.0
9027572,0,0,953.3,537.0,1432.0,947.9,534.2,2140.0
9027574,0,0,953.1,536.9,1433.0,947.6,534.3,2139.0
9027576,0,0,953.6,536.9,1432.0,947.3,534.5,2138.0
9027578,0,0,953.6,536.5,1432.0,946.8,533.8,2138.0
9027580,0,0,953.6,536.7,1431.0,946.9,533.8,2139.0
9027582,0,0,953.2,536.7,1431.0,947.0,533.7,2140.0
9027584,0,0,953.8,536.8,1431.0,947.1,533.0,2141.0
9027586,0,0,953.5,536.6,1431.0,947.4,532.2,2145.0
9027588,0,0,953.2,537.0,1431.0,947.1,531.9,2146.0
9027590,0,0,953.3,536.7,1431.0,947.0,531.5,2146.0
9027592,0,0,953.0,536.5,1432.0,946.9,531.6,2144.0
9027594,0,0,952.7,535.7,1434.0,947.0,531.5,2144.0
9027596,0,0,952.1,535.4,1436.0,947.2,531.7,2145.0
9027598,0,0,952.6,535.0,1438.0,947.1,531.0,2146.0
9027600,0,0,952.7,534.7,1439.0,947.1,530.8,2146.0
9027602,0,0,952.7,534.3,1441.0,947.0,530.5,2145.0
9027604,0,0,952.7,533.6,1443.0,946.9,530.4,2145.0
9027606,0,0,952.7,532.8,1445.0,946.8,530.1,2145.0
9027608,0,0,952.6,532.6,1447.0,946.7,530.2,2146.0
9027610,0,0,951.3,532.3,1448.0,946.6,530.0,2148.0
9027612,0,0,950.7,531.3,1450.0,946.5,529.7,2151.0
9027614,0,0,950.6,531.0,1450.0,946.3,529.1,2154.0
9027616,0,0,950.5,530.7,1450.0,945.6,528.4,2155.0
9027618,0,0,950.5,530.3,1449.0,945.1,528.3,2155.0
9027620,0,0,951.2,529.9,1450.0,945.1,528.2,2156.0
9027622,0,0,952.0,529.5,1452.0,945.2,528.6,2154.0
9027624,0,0,952.1,529.1,1450.0,945.4,528.9,2152.0
9027626,0,0,952.3,529.2,1448.0,945.3,528.4,2154.0
9027628,0,0,951.8,529.2,1443.0,945.1,527.8,2152.0
9027630,0,0,951.8,529.2,1443.0,945.0,527.9,2151.0
9027632,0,0,952.0,529.7,1442.0,944.8,527.9,2151.0
9027634,0,0,951.7,530.1,1441.0,945.1,527.8,2151.0
9027636,0,0,951.5,529.4,1441.0,944.6,528.0,2151.0
9027638,0,0,952.4,529.5,1442.0,944.2,528.1,2151.0
9027640,0,0,951.2,529.4,1442.0,943.7,528.0,2151.0
9027642,0,0,951.3,529.5,1442.0,943.7,527.7,2151.0
9027644,0,0,951.3,528.9,1442.0,943.7,527.8,2151.0
9027646,0,0,951.4,528.7,1442.0,944.0,527.7,2153.0
9027648,0,0,951.6,528.4,1442.0,944.2,528.2,2152.0
9027650,0,0,951.8,528.8,1443.0,944.2,527.9,2152.0
9027652,0,0,950.9,529.1,1443.0,944.3,527.6,2152.0
9027654,0,0,951.5,528.8,1444.0,944.6,527.6,2152.0
9027656,0,0,951.3,528.5,1445.0,944.2,528.1,2151.0
9027658,0,0,951.3,528.0,1444.0,944.1,528.1,2151.0
9027660,0,0,951.5,527.5,1446.0,943.9,528.1,2151.0
9027662,0,0,951.3,527.5,1445.0,943.8,528.0,2151.0
9027664,0,0,950.9,527.6,1445.0,943.6,527.6,2151.0
9027666,0,0,951.5,528.0,1443.0,942.8,527.4,2151.0
9027668,0,0,952.1,528.4,1443.0,942.6,527.3,2151.0
9027670,0,0,951.3,528.5,1443.0,942.8,527.4,2151.0
9027672,0,1,951.3,528.2,1444.0,942.9,527.4,2151.0
9027674,0,1,951.8,528.1,1444.0,943.0,527.4,2151.0
9027676,0,1,950.9,528.0,1444.0,942.7,527.5,2150.0
9027678,0,1,950.1,528.0,1443.0,943.2,527.4,2152.0
9027680,0,1,950.6,527.4,1445.0,943.1,527.4,2152.0
9027682,0,1,951.3,526.8,1446.0,943.1,527.3,2153.0
9027684,0,1,950.8,526.5,1447.0,943.0,527.2,2154.0
9027686,0,1,950.4,526.2,1449.0,943.3,525.7,2156.0
9027688,0,1,951.0,525.8,1449.0,942.8,525.0,2157.0
9027690,0,1,950.7,526.0,1449.0,942.6,524.3,2159.0
9027692,0,1,950.3,524.5,1453.0,942.6,524.8,2159.0
9027694,0,1,950.8,522.9,1457.0,942.7,524.5,2159.0
9027696,0,1,950.1,522.3,1466.0,942.6,524.4,2158.0
9027698,0,1,949.6,522.1,1466.0,943.0,524.4,2158.0
9027700,0,1,949.3,521.8,1463.0,943.2,524.3,2156.0
9027702,0,1,949.1,522.2,1460.0,943.0,524.4,2156.0
9027704,0,1,948.9,522.5,1460.0,943.4,524.4,2159.0
9027706,0,1,948.9,522.2,1461.0,943.5,524.1,2162.0
9027708,0,1,948.2,522.1,1461.0,943.6,524.0,2162.0
9027710,0,1,949.5,522.2,1460.0,943.6,524.0,2163.0
9027712,0,1,950.7,522.2,1459.0,944.0,524.0,2163.0
9027714,0,1,950.9,521.9,1459.0,944.6,523.9,2164.0
9027716,0,1,951.0,521.4,1460.0,944.5,524.2,2163.0
9027718,0,1,951.1,520.6,1461.0,944.5,524.5,2163.0
9027720,0,1,951.2,520.6,1461.0,944.4,524.9,2162.0
9027722,0,1,951.3,520.7,1460.0,944.6,525.2,2163.0
9027724,0,1,951.1,520.6,1459.0,944.3,525.4,2163.0
9027726,0,1,950.9,520.4,1459.0,944.0,524.7,2163.0
